component,count_change,s_c,sign,dl,c1,c2,x1,y1,x2,y2,d
Case2-loop,7->9,0.3660399153642035,1,0.0720003680757114,0.46251089264592005,-0.9423025458535437,-2.2111761330669433,-0.1477789104646926,-1.5051925527771775,-1.5484164798058622,1.5685019656630002
Case2-loop,7->9,0.3660399153642035,1,0.07500039191627704,0.4647921010032372,-0.9403541538307545,-2.2074433522044923,-0.13748102825899852,-1.4861528422409958,-1.557440720543743,1.5926536118933041
Case2-loop,7->9,0.3660399153642035,1,0.07800041687389245,0.46705746144406846,-0.9383873564798736,-2.2036496279946682,-0.1275975671892059,-1.4673308834982604,-1.5659592816363404,1.6158742881437484
Case2-loop,7->9,0.3660399153642035,1,0.08100044302820271,0.46930644755387485,-0.9364018544263759,-2.1998025127283922,-0.1181059119754477,-1.4487187712709022,-1.5739952054822626,1.6382125691220766
Case2-loop,7->9,0.3660399153642035,1,0.08400047046544594,0.47153850546217585,-0.9343973389941073,-2.1959089194362673,-0.10898535981034305,-1.430309284978128,-1.5815696230231613,1.659712991015156
Case2-loop,7->9,0.3660399153642035,1,0.08700049927894593,0.473753052174131,-0.9323734922255996,-2.1919752126970833,-0.1002168878485354,-1.4120958046621361,-1.588701989155195,1.6804165518968313
Case2-loop,7->9,0.3660399153642035,1,0.09000052956974351,0.47594947380942665,-0.9303299869660742,-2.18800728606255,-0.09178295594081659,-1.3940722408084634,-1.5954102832727477,1.7003611368124052
Case2-loop,9->11,0.7678813464260398,1,0.003000001518753225,0.4459950166094397,-0.6206922257913675,-0.4013345014361687,0.3330141537649606,-0.35404695476020503,0.2788086101890257,0.07193297592199296
Case2-loop,9->11,0.7678813464260398,1,0.006000002955519163,0.4442127104411712,-0.6182790549844933,-0.41006179575762036,0.3430691736096039,-0.3433062443158253,0.2664985773352362,0.10158425006914389
Case2-loop,9->11,0.7678813464260398,1,0.00900000431538699,0.4424257697808935,-0.6158693140781187,-0.41648815876522,0.3504908319183206,-0.33487548436496134,0.2568136342678626,0.12424188497606438
Case2-loop,9->11,0.7678813464260398,1,0.012000005603099655,0.44063432596057345,-0.6134629191053608,-0.421719253321793,0.35654458168871783,-0.3276496910667467,0.24848741061692714,0.14326700514387208
Case2-loop,9->11,0.7678813464260398,1,0.015000006823074721,0.43883850539559077,-0.6110597886847974,-0.4261842596104158,0.36172146474279937,-0.32120048453457983,0.24102781021011843,0.15996421872915156
Case2-loop,9->11,0.7678813464260398,1,0.018000007979420342,0.4370384298091448,-0.6086598439310257,-0.4301037463879416,0.36627377970318875,-0.3153082420322226,0.23418131540602782,0.17500407693645492
Case2-loop,9->11,0.7678813464260398,1,0.021000009075959974,0.43523421644475757,-0.606263008368246,-0.43360901493746,0.3703516883029577,-0.30984278465338555,0.2277963458765752,0.18878587185759882
Case2-loop,9->11,0.7678813464260398,1,0.024000010116260937,0.43342597826757884,-0.6038692078468156,-0.43678579432751485,0.3740532210217962,-0.30471972079600473,0.22177320853635368,0.20157045909705315
Case2-loop,9->11,0.7678813464260398,1,0.027000011103665456,0.43161382415515837,-0.601478370462704,-0.4396937570082949,0.377446607076912,-0.2998809800396972,0.21604171038615558,0.2135395824652296
Case2-loop,9->11,0.7678813464260398,1,0.030000012041275847,0.42979785907832885,-0.5990904264798186,-0.44237644113806746,0.38058162578996313,-0.29528495471459526,0.21054973273609828,0.22482604394008146
Case2-loop,9->11,0.7678813464260398,1,0.03300001293199236,0.42797818427271755,-0.59670530825505,-0.4448667830948512,0.3834959349270435,-0.29090105092567903,0.20525680474732091,0.23553053774322633
Case2-loop,9->11,0.7678813464260398,1,0.03600001377853183,0.42615489740147483,-0.5943229501660148,-0.44719042419115995,0.38621885252287375,-0.2867064925470856,0.20013019034999094,0.24573172873121865
Case2-loop,9->11,0.7678813464260398,1,0.039000014583428694,0.42432809270972666,-0.5919432885414159,-0.4493677974452303,0.3887737431561554,-0.2826843834235506,0.19514232352207847,0.2554926362528491
Case2-loop,9->11,0.7678813464260398,1,0.042000015349052955,0.422497861171201,-0.5895662615939178,-0.4514155034088887,0.39117959104351785,-0.27882253548189423,0.19026898813825324,0.2648648767534221
Case2-loop,9->11,0.7678813464260398,1,0.045000016077621746,0.420664290627494,-0.5871918093554713,-0.45334725057045644,0.39345207514959396,-0.2751128130480224,0.1854878936396595,0.2738916127047986
Case2-loop,9->11,0.7678813464260398,1,0.04800001677122264,0.4188274659203815,-0.5848198736149954,-0.45517451787578944,0.3956043265263387,-0.27155087692693847,0.18077741212748866,0.28260970377084255
Case2-loop,9->11,0.7678813464260398,1,0.05100001743179503,0.41698746901759653,-0.5824503978583825,-0.45690703365441415,0.3976474757253804,-0.26813630171709724,0.1761152783501161,0.2910513764098418
Case2-loop,9->11,0.7678813464260398,1,0.05400001806116096,0.4151443791323942,-0.5800833272106702,-0.4585531295988471,0.3995910573576,-0.26487312412560093,0.17147702718706542,0.2992456437122522
Case2-loop,9->11,0.7678813464260398,1,0.05700001866103221,0.413298272837279,-0.5777186083803727,-0.4601200075033588,0.4014433149194993,-0.2617709948090971,0.166833834731588,0.3072196918018608
Case2-loop,9->11,0.7678813464260398,1,0.060000019233018745,0.41144922417222346,-0.5753561896058588,-0.4616139437105675,0.40321143441392043,-0.25884731249520365,0.16214916611670135,0.315000514175815
Case2-loop,9->11,0.7678813464260398,1,0.06300001977862076,0.40959730474767125,-0.5729960206037366,-0.4630404481926536,0.40490172611855635,-0.25613116132801245,0.15737300942876173,0.32261729429299196
Case2-loop,9->11,0.7678813464260398,1,0.06600002029925384,0.40774258384259776,-0.5706380525191175,-0.464404390010154,0.40651976792760186,-0.25367096474140727,0.15243087020015592,0.33010565653112783
Case2-loop,9->11,0.7678813464260398,1,0.06900002079624526,0.405885128497925,-0.568282237877747,-0.465710097457352,0.4080705197651824,-0.2515509314832965,0.14719994949181128,0.33751681855198995
Case2-loop,9->11,0.7678813464260398,1,0.07200002127084561,0.4040250036055184,-0.5659285305398964,-0.46696143887894526,0.409558415911556,-0.24993276768434963,0.14144750468817402,0.34494188617435856
Case2-loop,9->11,0.7678813464260398,1,0.07500002172422733,0.40216227199301946,-0.5635768856559721,-0.4681618885379612,0.41098744024837525,-0.2491979937129918,0.13461494338441277,0.3526002612871142
Case2-loop,9->11,0.7678813464260398,1,0.07800002215749055,0.40029699450472755,-0.5612272596237595,-0.46931458078731814,0.41236118814021844,-0.25100151553630967,0.12416649689310537,0.3615477486063354
Case2-loop,9->11,0.7678813464260398,1,0.08100002257168036,0.398429230078734,-0.5588796100472401,-0.47042235499201246,0.41368291774888,-0.15345733690806304,0.1829842472489195,0.3920315028915504
Case2-loop,9->11,0.7678813464260398,1,0.08400002296777175,0.396559035820535,-0.5565338956969519,-0.47148779306566624,0.41495559291020045,-0.15711676482908707,0.17777557893308968,0.3938064276071513
Case2-loop,9->11,0.7678813464260398,1,0.08700002334668652,0.3946864670732697,-0.5541900764717866,-0.47251325105641656,0.41618191921316733,-0.16092967607203418,0.17228094730770227,0.3956918097414687
Case2-loop,9->11,0.7678813464260398,1,0.09000002370929558,0.392811577484785,-0.551848113362204,-0.47350088589856176,0.41736437455690106,-0.16485873920432517,0.16647496261195785,0.39775051444606085
Case2-loop,9->11,0.7678813464260398,-1,-0.0030000015764515696,0.4495451741058184,-0.6255292064357502,-0.3774418735492981,0.032906094735110934,-0.09074774802549727,0.2825720045788529,0.3801665268641629
Case2-loop,9->11,0.7678813464260398,-1,-0.006000003244256815,0.4513127359844076,-0.6279531979811547,-0.3806274786405816,0.03155991552598978,-0.08923527999923897,0.28547905077958097,0.38650270461792013
Case2-loop,9->11,0.7678813464260398,-1,-0.009000005009609258,0.45307508392808615,-0.6303809830452676,-0.38379219013827404,0.030246374886608855,-0.08774979980445047,0.28836911652478847,0.39277022115401566
Case2-loop,9->11,0.7678813464260398,-1,-0.012000006879199537,0.4548320581838378,-0.6328126599732683,-0.3869377440071361,0.02896394622485646,-0.08629021510004112,0.29124349640820496,0.3989730555843617
Case2-loop,9->11,0.7678813464260398,-1,-0.015000008860216324,0.45658349243986485,-0.6352483302984395,-0.3900657654579638,0.02771122784293909,-0.08485550317595987,0.2941034138496362,0.4051149231609178
Case2-loop,9->11,0.7678813464260398,-1,-0.018000010960424074,0.4583292134937296,-0.6376880988537218,-0.39317778124388203,0.026486929465088873,-0.08344470508234925,0.29695002790766906,0.4111993021487837
Case2-loop,9->11,0.7678813464260398,-1,-0.021000013188192657,0.4600690409008928,-0.6401320738863071,-0.39627523035304374,0.025289860609934572,-0.08205692037798162,0.2997844393395005,0.41722945734392497
Case2-loop,9->11,0.7678813464260398,-1,-0.02400001555257592,0.46180278660243834,-0.6425803671752489,-0.39935947334998534,0.02411892050863264,-0.08069130242258173,0.3026076960058616,0.42320846073792395
Case2-loop,9->11,0.7678813464260398,-1,-0.02700001806333435,0.4635302545305668,-0.6450330941518699,-0.4024318005715194,0.022973089325823648,-0.07934705414821842,0.3054207977038629,0.4291392097436618
Case2-loop,9->11,0.7678813464260398,-1,-0.030000020731047808,0.4652512401904836,-0.6474903740229161,-0.4054934393469126,0.021851420484396422,-0.07802342425360825,0.3082247004986843,0.43502444332629253
Case2-loop,9->11,0.7678813464260398,-1,-0.03300002356713878,0.46696553021704196,-0.649952329896078,-0.40854556038208384,0.02075303393040604,-0.07671970377299622,0.31102032061404206,0.4408667563255761
Case2-loop,9->11,0.7678813464260398,-1,-0.036000026583983845,0.46867290190459143,-0.6524190889077437,-0.4115892834244606,0.01967711020241118,-0.07543522297745647,0.3138085379331829,0.4466686122103839
Case2-loop,9->11,0.7678813464260398,-1,-0.039000029794961893,0.4703731227081939,-0.654890782352505,-0.41462568230544905,0.018622885192367742,-0.07416934857214136,0.3165901991543658,0.4524323544673317
Case2-loop,9->11,0.7678813464260398,-1,-0.04200003321460532,0.4720659497144375,-0.6573675458141227,-0.41765578944202386,0.01758964550352795,-0.07292148115759169,0.31936612063878134,0.45816021679474106
Case2-loop,9->11,0.7678813464260398,-1,-0.045000036858672245,0.47375112907977057,-0.6598495192972749,-0.4206805998656155,0.016576724325964524,-0.0716910529274262,0.32213709098316645,0.4638543322464568
Case2-loop,9->11,0.7678813464260398,-1,-0.04800004074422089,0.4754283954342941,-0.6623368473595317,-0.4237010748360849,0.015583497762570361,-0.07047752557806936,0.32490387334507825,0.46951674144904937
Case2-loop,9->11,0.7678813464260398,-1,-0.05100004488981456,0.47709747124887,-0.6648296792429079,-0.4267181450895064,0.014609381548595961,-0.06928038840924011,0.3276672075447228,0.47514939999756123
Case2-loop,9->11,0.7678813464260398,-1,-0.054000049315608076,0.478758066163049,-0.6673281690039002,-0.42973271376061767,0.013653828116351196,-0.06809915659666849,0.3304278119634567,0.4807541851189832
Case2-loop,9->11,0.7678813464260398,-1,-0.05700005404351023,0.4804098762714486,-0.6698324756411203,-0.43274565901492834,0.01271632396356011,-0.06693336962058073,0.33318638525651384,0.48633290168057053
Case2-loop,9->11,0.7678813464260398,-1,-0.060000059097311605,0.48205258336591134,-0.6723427632191948,-0.4357578364195927,0.011796387289885284,-0.06578258983564991,0.3359436078944127,0.49188728760813627
Case2-loop,9->11,0.7678813464260398,-1,-0.06300006450296722,0.4836858541308097,-0.6748592009876467,-0.43877008107783394,0.01089356587097289,-0.06464640116970316,0.3387001435454371,0.4974190187705392
Case2-loop,9->11,0.7678813464260398,-1,-0.06600007028869412,0.485309339288448,-0.6773819634927833,-0.44178320954710393,0.010007435143698175,-0.06352440794020403,0.3414566403089398,0.5029297133772854
Case2-loop,9->11,0.7678813464260398,-1,-0.06900007648524223,0.4869226726917782,-0.6799112306809282,-0.44479802155824844,0.009137596479619032,-0.06241623377861603,0.3442137318078484,0.5084209359301107
Case2-loop,9->11,0.7678813464260398,-1,-0.07200008312612984,0.4885254703612308,-0.6824471879905387,-0.44781530154919225,0.008283675626816952,-0.06132152065415675,0.3469720381464131,0.5138942007619322
Case2-loop,9->11,0.7678813464260398,-1,-0.07500009024789679,0.4901173294625104,-0.6849900264306142,-0.45083582002406214,0.0074453213027740285,-0.060239927989402295,0.34973216673777563,0.5193509751913404
Case2-loop,9->11,0.7678813464260398,-1,-0.07800009789045279,0.4916978272221451,-0.687539942642411,-0.45386033474609355,0.006622203923107472,-0.05917113186112216,0.35249471300436874,0.5247926823157324
Case2-loop,9->11,0.7678813464260398,-1,-0.08100010609729465,0.4932665197773876,-0.6900971389407513,-0.45688959176982186,0.005814014452952509,-0.058114824280706884,0.3552602609522196,0.530220703460761
Case2-loop,9->11,0.7678813464260398,-1,-0.08400011491597315,0.494822940957364,-0.6926618233312114,-0.4599243263165184,0.005020463369187217,-0.05707071254903514,0.3580293836194015,0.5356363803007995
Case2-loop,9->11,0.7678813464260398,-1,-0.08700012439841676,0.4963666009920206,-0.695234209498208,-0.46296526349372413,0.004241279723300991,-0.0560385186816213,0.36080264339654633,0.5410410166594567
Case2-loop,9->11,0.7678813464260398,-1,-0.09000013460136998,0.4978969851458504,-0.6978145167588904,-0.46601311885829244,0.0034762102956944906,-0.05501797890024488,0.3635805922164631,0.5464358799966139
Case2-loop,11->9,0.8035919983955813,-1,-0.003000000796892316,0.4263997794494385,-0.5946424922516642,0.6460785982622763,-1.6708525423829925,0.40622033178038786,-1.7258523086742388,0.24608324260661943
Case2-loop,11->9,0.8035919983955813,-1,-0.006000001634939358,0.4282225871400719,-0.5970252169842447,0.6875300525521266,-1.6570459649247318,0.3500431768523527,-1.7326282532925894,0.3458468932700085
Case2-loop,11->9,0.8035919983955813,-1,-0.009000002516650151,0.43004176986056925,-0.5994107105431774,0.7172255080562826,-1.6464276472952253,0.30596132500269974,-1.736367180882567,0.4209837858690516
Case2-loop,11->9,0.8035919983955813,-1,-0.012000003444693702,0.4318572294774831,-0.6017990388178535,0.740834838016432,-1.6375881620510462,0.26829438433912606,-1.7384765697553117,0.4831903881190687
Case2-loop,11->9,0.8035919983955813,-1,-0.015000004421935388,0.4336688642635499,-0.6041902697279422,0.7605658847659885,-1.6299614492721024,0.23482427149640928,-1.73952074712215,0.5370358308983632
Case2-loop,11->9,0.8035919983955813,-1,-0.018000005451443993,0.4354765687338075,-0.6065844732959922,0.7775561172418686,-1.623246837514018,0.2044035464245587,-1.7397988487419571,0.5848831000770743
Case2-loop,11->9,0.8035919983955813,-1,-0.021000006536505335,0.4372802334728443,-0.6089817217227358,0.792483850975409,-1.617259489310438,0.1763441841971741,-1.7394943562370553,0.6281476352499961
Case2-loop,11->9,0.8035919983955813,-1,-0.024000007680638057,0.43907974495264046,-0.6113820894651618,0.8057924394131859,-1.6118748958617848,0.15019337511775388,-1.7387305872040224,0.6677593125752445
Case2-loop,11->9,0.8035919983955813,-1,-0.02700000888761848,0.44087498534041647,-0.6137856533174407,0.8177905846923504,-1.6070037503119283,0.12563320510594037,-1.7375958085059593,0.7043693092258343
Case2-loop,11->9,0.8035919983955813,-1,-0.030000010161506135,0.442665832295861,-0.6161924924947649,0.8287034307384156,-1.6025789979605,0.10242955358357837,-1.7361561742096563,0.7384555549606338
Case2-loop,11->9,0.8035919983955813,-1,-0.0330000115066454,0.44445215875706084,-0.6186026887201488,0.8387011034225438,-1.5985485156806785,0.08040354419547927,-1.734463035729223,0.7703816879247258
Case2-loop,11->9,0.8035919983955813,-1,-0.036000012927709345,0.446233832714458,-0.6210163263143038,0.8479157995279232,-1.5948706749299553,0.05941444667312159,-1.7325573696387258,0.8004323889958967
Case2-loop,11->9,0.8035919983955813,-1,-0.039000014429715,0.448010716972034,-0.6234334922885834,0.856452590491783,-1.5915115016659827,0.03934886392159186,-1.7304726097086371,0.8288357433914973
Case2-loop,11->9,0.8035919983955813,-1,-0.04200001601807448,0.4497826688949519,-0.6258542764410899,0.8643965580510599,-1.5884427766911533,0.020113587238161135,-1.7282365395238635,0.8557780266702236
Case2-loop,11->9,0.8035919983955813,-1,-0.0450000176986004,0.4515495401427346,-0.6282787714559162,0.8718176800436159,-1.5856407181387244,0.0016307014392278316,-1.7258726038658136,0.8814138412273823
Case2-loop,11->9,0.8035919983955813,-1,-0.048000019477552405,0.45331117638711027,-0.6307070730056041,0.8787742782693057,-1.58308503952051,-0.0161658719877859,-1.7234008453450365,0.9058732791656743
Case2-loop,11->9,0.8035919983955813,-1,-0.051000021361662276,0.4550674170134979,-0.6331392798567762,0.885315514893017,-1.5807582586598468,-0.03333288017419988,-1.720838590878366,0.9292671161910465
Case2-loop,11->9,0.8035919983955813,-1,-0.05400002335821186,0.4568180948051218,-0.6355754939789782,0.8914832403497794,-1.5786451792980372,-0.04991959555169207,-1.7182009661489313,0.9516906624985375
Case2-loop,11->9,0.8035919983955813,-1,-0.057000025475040315,0.45856303560855116,-0.6380158206565979,0.8973133877685793,-1.5767324946557557,-0.06596921893604232,-1.715501288703132,0.9732266737923976
Case2-loop,11->9,0.8035919983955813,-1,-0.06000002772060561,0.46030205797953677,-0.6404603686038897,0.9028370431045827,-1.5750084790978334,-0.08151995820087218,-1.7127513734783475,0.993947589650173
Case2-loop,11->9,0.8035919983955813,-1,-0.0630000301040522,0.462034972807835,-0.6429092500829632,0.9080812787413597,-1.5734627447298846,-0.09660587030346635,-1.7099617738821702,1.0139172808544772
Case2-loop,11->9,0.8035919983955813,-1,-0.06600003263524883,0.46376158291961644,-0.6453625810245771,0.9130698115219598,-1.5720860467072932,-0.11125752762478103,-1.7071419745977685,1.033192431922437
Case2-loop,11->9,0.8035919983955813,-1,-0.06900003532487385,0.46548168265605194,-0.6478204811516107,0.9178235283972966,-1.5708701256747999,-0.12550255181775305,-1.7043005476568704,1.0518236483209595
Case2-loop,11->9,0.8035919983955813,-1,-0.07200003818447517,0.4671950574264746,-0.6502830741049214,0.9223609108372228,-1.5698075789179382,-0.13936604631635455,-1.7014452801638547,1.0698563529445921
Case2-loop,11->9,0.8035919983955813,-1,-0.07500004122656437,0.4689014832344793,-0.6527504875713513,0.926698380827195,-1.5688917540071945,-0.15287095033729928,-1.69858327985851,1.0873315192104918
Case2-loop,11->9,0.8035919983955813,-1,-0.07800004446467752,0.47060072617517346,-0.6552228534134529,0.9308505854185256,-1.5681166602731604,-0.16603833135224944,-1.6957210631511093,1.1042862760029222
Case2-loop,11->9,0.8035919983955813,-1,-0.08100004791348395,0.4722925419017309,-0.6577003078005654,0.9348306326148618,-1.5674768945716153,-0.17888762882465728,-1.6928646291456404,1.1207544110310124
Case2-loop,11->9,0.8035919983955813,-1,-0.08400005158892235,0.4739766750592499,-0.6601829913406867,0.9386502883410572,-1.566967578615875,-0.1914368589693694,-1.6900195223513677,1.136766792870596
Case2-loop,11->9,0.8035919983955813,-1,-0.08700005550825979,0.4756528586837375,-0.662671049212409,0.9423201420078582,-1.5665843057594968,-0.2037027880609764,-1.6871908861793232,1.1523517273315993
Case2-loop,11->9,0.8035919983955813,-1,-0.09000005969024902,0.4773208135640806,-0.6651646312962981,0.9458497465242027,-1.5663230955663467,-0.21570108015666845,-1.684383508867841,1.1675352603463138
Case2-loop,9->7,0.8393025852638434,1,0.0030000004095628243,0.3979604454950194,-0.5582911673963392,-0.15435978783199358,0.1817031497007445,-0.47069342880003845,0.4140065797831482,0.3924689236565745
Case2-loop,9->7,0.8393025852638434,1,0.0060000008012633735,0.3960896506265167,-0.5559459320328443,-0.15805939796163473,0.1764256801112776,-0.4717486274816885,0.41526738672163477,0.39426677964727497
Case2-loop,9->7,0.8393025852638434,1,0.009000001176008255,0.3942164948795573,-0.5536025819104549,-0.16190647440993264,0.17085483116744885,-0.47276440475137194,0.41648248651361564,0.3961888412449528
Case2-loop,9->7,0.8393025852638434,1,0.012000001534658253,0.39234103148699867,-0.5512610782877644,-0.16585336778714455,0.1649689369655645,-0.4737428713227273,0.4176543041994347,0.39830370472982485
Case2-loop,9->7,0.8393025852638434,1,0.015000001878018962,0.39046331206607005,-0.548921383470821,-0.16979188895480965,0.15877580724245527,-0.4746859667705135,0.4187850690839659,0.40070589580196564
Case2-loop,9->7,0.8393025852638434,1,0.018000002206848362,0.38858338667886305,-0.5465834607793038,-0.17351949183219567,0.1523470652151407,-0.4755954783353554,0.41987683621657934,0.4035121807256125
Case2-loop,9->7,0.8393025852638434,1,0.02100000252186373,0.38670130389014595,-0.544247274513933,-0.17673547126715888,0.1458508031452457,-0.47647305714150406,0.42093150491643644,0.40683167633888984
Case2-loop,9->7,0.8393025852638434,1,0.024000002823745023,0.3848171108226372,-0.5419127899250697,-0.17912941536967084,0.13952949117968072,-0.47732023225090897,0.42195083482665086,0.4107061950100827
Case2-loop,9->7,0.8393025852638434,1,0.027000003113131495,0.3829308532098651,-0.5395799731824648,-0.18053841551169586,0.1335953820367766,-0.47813842289729375,0.4229364598899048,0.41507110683486265
Case2-loop,9->7,0.8393025852638434,1,0.03000000339062588,0.3810425754467334,-0.5372487913460932,-0.181010325984482,0.12813796854394607,-0.47892894918118556,0.4238899005664313,0.41979127116038534
Case2-loop,9->7,0.8393025852638434,1,0.03300000365680277,0.379152320637893,-0.5349192123380496,-0.18071816383826972,0.12313404800247246,-0.4796930414567361,0.42481257455800336,0.4247303978192438
Case2-loop,9->7,0.8393025852638434,1,0.03600000391220444,0.3772601306441001,-0.532591204915424,-0.17985207954237542,0.11851036518195047,-0.4804318486017796,0.42570580625664783,0.42978743186007967
Case2-loop,9->7,0.8393025852638434,1,0.03900000415733475,0.3753660461265058,-0.5302647386442325,-0.17856847339223872,0.11418875698223654,-0.48114644532904455,0.42657083509827515,0.4348976797241913
Case2-loop,9->7,0.8393025852638434,1,0.04200000439268243,0.3734701065891545,-0.5279397838741791,-0.17698240848646768,0.11010333410927871,-0.48183783867254504,0.42740882297450106,0.4400222796381293
Case2-loop,9->7,0.8393025852638434,1,0.045000004618704265,0.3715723504196718,-0.5256163117143886,-0.17517527257310692,0.106203012566528,-0.4825069737597384,0.4282208608287839,0.4451384831192673
Case2-loop,9->7,0.8393025852638434,1,0.04800000483583418,0.3696728149282584,-0.5232942940099685,-0.17320422247992234,0.10244924873637135,-0.48315473896399264,0.42900797454491946,0.45023318854838373
Case2-loop,9->7,0.8393025852638434,1,0.05100000504448104,0.3677715363850632,-0.5209737033194186,-0.17110967406720742,0.09881303278957071,-0.48378197051695404,0.42977113021874347,0.45529905251504316
Case2-loop,9->7,0.8393025852638434,1,0.05400000524503143,0.36586855005603447,-0.5186545128928188,-0.16892055964895986,0.09527233533203339,-0.48438945664888644,0.43051123889080706,0.4603322142036543
Case2-loop,9->7,0.8393025852638434,1,0.05700000543785794,0.3639638902372803,-0.5163366966507965,-0.16665787562169637,0.0918101890268063,-0.4849779413147547,0.43122916080594886,0.4653309603136711
Case2-loop,9->7,0.8393025852638434,1,0.06000000562330855,0.3620575902880594,-0.5140202291642334,-0.16433705789698833,0.08841330756609875,-0.4855481275559642,0.43192570925679297,0.4702949302158937
Case2-loop,9->7,0.8393025852638434,1,0.06300000580171533,0.36014968266243247,-0.5117050856346622,-0.1619695819946103,0.08507110350631632,-0.4861006805406026,0.4326016540600859,0.47522463384470925
Case2-loop,9->7,0.8393025852638434,1,0.06600000597339215,0.35824019893962467,-0.5093912418753749,-0.15956405385187816,0.08177498864430724,-0.4866362303189151,0.4332577247077735,0.4801211538450944
Case2-loop,9->7,0.8393025852638434,1,0.06900000613863658,0.3563291698532247,-0.5070786742931408,-0.15712696414231023,0.07851787148622934,-0.48715537432651085,0.43389461323001494,0.48498595866389804
Case2-loop,9->7,0.8393025852638434,1,0.07200000629773474,0.3544166253191757,-0.504767359870595,-0.1546632176324277,0.07529379201765422,-0.4876586796626228,0.43451297680120776,0.48982078401111545
Case2-loop,9->7,0.8393025852638434,1,0.07500000645095319,0.35250259446270976,-0.5024572761492102,-0.15217650993646684,0.07209765261727337,-0.4881466851681774,0.4351134401173989,0.494627557480942
Case2-loop,9->7,0.8393025852638434,1,0.07800000659855007,0.350587105644189,-0.5001484012128606,-0.14966959912026626,0.06892501684799783,-0.4886199033245366,0.43569659756881773,0.4994083510961909
Case2-loop,9->7,0.8393025852638434,1,0.0810000067407656,0.3486701864839907,-0.4978407136719319,-0.14714450367107856,0.06577195660222318,-0.48907882199190855,0.43626301522930033,0.5041653524074646
Case2-loop,9->7,0.8393025852638434,1,0.08400000687783227,0.3467518638863847,-0.4955341926479839,-0.144602648056061,0.06263493399478125,-0.48952390600339724,0.43681323268075345,0.5089008482911985
Case2-loop,9->7,0.8393025852638434,1,0.08700000700997257,0.3448321640625312,-0.4932288177589173,-0.14204497034481162,0.05951070839917781,-0.48995559862946136,0.43734776468960046,0.5136172177601056
Case2-loop,9->7,0.8393025852638434,1,0.0900000071373926,0.3429111125525857,-0.49092456910465787,-0.13947200189126652,0.05639626175633802,-0.4903743229252947,0.4378671027494347,0.5183169314570465
Case2-loop,9->7,0.8393025852638434,-1,-0.003000000421998866,0.40169473120018845,-0.5629874542564797,-0.24926167854668949,0.1325678429183745,-0.2687297913985936,0.09947671504707589,0.03839310044538093
Case2-loop,9->7,0.8393025852638434,-1,-0.006000000863499769,0.40355810690786265,-0.5653385887956023,-0.24964081865925938,0.13987208735348855,-0.2762351134322904,0.09262904771564082,0.05421403239658638
Case2-loop,9->7,0.8393025852638434,-1,-0.009000001325567941,0.40541889133711134,-0.567691774738165,-0.25108876642780475,0.14581962466089804,-0.2825833741054005,0.0873759813546055,0.06638953046737736
Case2-loop,9->7,0.8393025852638434,-1,-0.012000001809330644,0.40727702216511236,-0.5700470566169661,-0.25310284722942145,0.15115265131515215,-0.28829212245740427,0.08295820992479602,0.07673830156846999
Case2-loop,9->7,0.8393025852638434,-1,-0.015000002315998425,0.40913243502547036,-0.5724044802440694,-0.2554876446061086,0.15615291429227754,-0.2935716501481891,0.07908052295305774,0.08596827894563819
Case2-loop,9->7,0.8393025852638434,-1,-0.01800000284684434,0.41098506342438174,-0.5747640927547633,-0.25814517195871667,0.16096236743900044,-0.29853447567379265,0.0755907252121922,0.09444370360744435
Case2-loop,9->7,0.8393025852638434,-1,-0.021000003403241173,0.4128348386527221,-0.5771259426532538,-0.26102012644866873,0.1656645701655153,-0.30325003590993677,0.07239786772465395,0.10238184915940456
Case2-loop,9->7,0.8393025852638434,-1,-0.024000003986635175,0.41468168969374575,-0.5794900798600661,-0.26407951011580694,0.17031432904967816,-0.3077651594830274,0.06944232262759419,0.10992541853571758
Case2-loop,9->7,0.8393025852638434,-1,-0.027000004598573386,0.41652554312622214,-0.5818565557613113,-0.2673034633263007,0.17495087969102724,-0.31211340990701203,0.06668241245328191,0.11717504986376978
Case2-loop,9->7,0.8393025852638434,-1,-0.03000000524070596,0.41836632302269555,-0.5842254232598294,-0.2706806443732545,0.17960459846209598,-0.3163199361611963,0.06408760517459634,0.12420596077921996
Case2-loop,9->7,0.8393025852638434,-1,-0.03300000591478548,0.4202039508426044,-0.5865967368282919,-0.2742057466547161,0.18430080725775572,-0.3204042323387,0.06163471428239593,0.13107734527878143
Case2-loop,9->7,0.8393025852638434,-1,-0.036000006622689915,0.4220383453199716,-0.5889705525643658,-0.27787814762528157,0.18906215987806577,-0.3243818193030398,0.059305623474164515,0.13783813049751392
Case2-loop,9->7,0.8393025852638434,-1,-0.039000007366410495,0.4238694223453127,-0.591346928247963,-0.28170123117630624,0.19391031599092734,-0.3282653257939685,0.05708584778545934,0.14453079259200002
Case2-loop,9->7,0.8393025852638434,-1,-0.042000008148089255,0.42569709484147694,-0.5937259234007193,-0.2856821713074531,0.19886728325721606,-0.3320652139484549,0.05496358278641968,0.15119411911124608
Case2-loop,9->7,0.8393025852638434,-1,-0.04500000897000704,0.42752127263299605,-0.596107599347702,-0.2898320951032803,0.20395667093167338,-0.33579028365480545,0.05292905314355285,0.15786543773002423
